,A股代码,证券简称,证券全称,上市日期,板块,B股代码,交易所
1429,603733,仙鹤股份,仙鹤股份有限公司,2018-04-20,主板A股,,上交所
1430,603737,三棵树,三棵树涂料股份有限公司,2016-06-03,主板A股,,上交所
1431,603738,泰晶科技,泰晶科技股份有限公司,2016-09-28,主板A股,,上交所
1432,603739,蔚蓝生物,青岛蔚蓝生物股份有限公司,2019-01-16,主板A股,,上交所
1433,603755,日辰股份,青岛日辰食品股份有限公司,2019-08-28,主板A股,,上交所
1434,603757,大元泵业,浙江大元泵业股份有限公司,2017-07-11,主板A股,,上交所
1435,603758,秦安股份,重庆秦安机电股份有限公司,2017-05-17,主板A股,,上交所
1436,603759,海天股份,海天水务集团股份公司,2021-03-26,主板A股,,上交所
1437,603766,隆鑫通用,隆鑫通用动力股份有限公司,2012-08-10,主板A股,,上交所
1438,603767,中马传动,浙江中马传动股份有限公司,2017-06-13,主板A股,,上交所
1439,603768,常青股份,合肥常青机械股份有限公司,2017-03-24,主板A股,,上交所
1440,603773,沃格光电,江西沃格光电股份有限公司,2018-04-17,主板A股,,上交所
1441,603776,永安行,永安行科技股份有限公司,2017-08-17,主板A股,,上交所
1442,603777,来伊份,上海来伊份股份有限公司,2016-10-12,主板A股,,上交所
1443,603778,乾景园林,北京乾景园林股份有限公司,2015-12-31,主板A股,,上交所
1444,603779,威龙股份,威龙葡萄酒股份有限公司,2016-05-16,主板A股,,上交所
1445,603786,科博达,科博达技术股份有限公司,2019-10-15,主板A股,,上交所
1446,603787,新日股份,江苏新日电动车股份有限公司,2017-04-27,主板A股,,上交所
1447,603788,宁波高发,宁波高发汽车控制系统股份有限公司,2015-01-20,主板A股,,上交所
1448,603789,星光农机,星光农机股份有限公司,2015-04-27,主板A股,,上交所
1449,603790,雅运股份,上海雅运纺织化工股份有限公司,2018-09-12,主板A股,,上交所
1450,603797,联泰环保,广东联泰环保股份有限公司,2017-04-13,主板A股,,上交所
1451,603798,康普顿,青岛康普顿科技股份有限公司,2016-04-06,主板A股,,上交所
1452,603799,华友钴业,浙江华友钴业股份有限公司,2015-01-29,主板A股,,上交所
1453,603800,道森股份,苏州道森钻采设备股份有限公司,2015-12-10,主板A股,,上交所
1454,603801,志邦家居,志邦家居股份有限公司,2017-06-30,主板A股,,上交所
1455,603803,瑞斯康达,瑞斯康达科技发展股份有限公司,2017-04-20,主板A股,,上交所
1456,603806,福斯特,杭州福斯特应用材料股份有限公司,2014-09-05,主板A股,,上交所
1457,603808,歌力思,深圳歌力思服饰股份有限公司,2015-04-22,主板A股,,上交所
1458,603809,豪能股份,成都豪能科技股份有限公司,2017-11-28,主板A股,,上交所
1459,603810,丰山集团,江苏丰山集团股份有限公司,2018-09-17,主板A股,,上交所
1460,603811,诚意药业,浙江诚意药业股份有限公司,2017-03-15,主板A股,,上交所
1461,603813,原尚股份,广东原尚物流股份有限公司,2017-09-18,主板A股,,上交所
1462,603815,交建股份,安徽省交通建设股份有限公司,2019-10-21,主板A股,,上交所
1463,603816,顾家家居,顾家家居股份有限公司,2016-10-14,主板A股,,上交所
1464,603817,海峡环保,福建海峡环保集团股份有限公司,2017-02-20,主板A股,,上交所
1465,603818,曲美家居,曲美家居集团股份有限公司,2015-04-22,主板A股,,上交所
1466,603819,神力股份,常州神力电机股份有限公司,2016-11-25,主板A股,,上交所
1467,603822,嘉澳环保,浙江嘉澳环保科技股份有限公司,2016-04-28,主板A股,,上交所
1468,603823,百合花,百合花集团股份有限公司,2016-12-20,主板A股,,上交所
1469,603825,华扬联众,华扬联众数字技术股份有限公司,2017-08-02,主板A股,,上交所
1470,603826,坤彩科技,福建坤彩材料科技股份有限公司,2017-04-14,主板A股,,上交所
1471,603828,柯利达,苏州柯利达装饰股份有限公司,2015-02-26,主板A股,,上交所
1472,603829,洛凯股份,江苏洛凯机电股份有限公司,2017-10-17,主板A股,,上交所
1473,603833,欧派家居,欧派家居集团股份有限公司,2017-03-28,主板A股,,上交所
1474,603836,海程邦达,海程邦达供应链管理股份有限公司,2021-05-26,主板A股,,上交所
1475,603838,四通股份,广东四通集团股份有限公司,2015-07-01,主板A股,,上交所
1476,603839,安正时尚,安正时尚集团股份有限公司,2017-02-14,主板A股,,上交所
1477,603843,正平股份,正平路桥建设股份有限公司,2016-09-05,主板A股,,上交所
1478,603848,好太太,广东好太太科技集团股份有限公司,2017-12-01,主板A股,,上交所
1479,603855,华荣股份,华荣科技股份有限公司,2017-05-24,主板A股,,上交所
1480,603856,东宏股份,山东东宏管业股份有限公司,2017-11-06,主板A股,,上交所
1481,603858,步长制药,山东步长制药股份有限公司,2016-11-18,主板A股,,上交所
1482,603859,能科科技,能科科技股份有限公司,2016-10-21,主板A股,,上交所
1483,603860,中公高科,中公高科养护科技股份有限公司,2017-08-02,主板A股,,上交所
1484,603861,白云电器,广州白云电器设备股份有限公司,2016-03-22,主板A股,,上交所
1485,603863,松炀资源,广东松炀再生资源股份有限公司,2019-06-21,主板A股,,上交所
1486,603866,桃李面包,桃李面包股份有限公司,2015-12-22,主板A股,,上交所
1487,603867,新化股份,浙江新化化工股份有限公司,2019-06-27,主板A股,,上交所
1488,603868,飞科电器,上海飞科电器股份有限公司,2016-04-18,主板A股,,上交所
1489,603869,新智认知,新智认知数字科技股份有限公司,2015-03-26,主板A股,,上交所
1490,603871,嘉友国际,嘉友国际物流股份有限公司,2018-02-06,主板A股,,上交所
1491,603876,鼎胜新材,江苏鼎胜新能源材料股份有限公司,2018-04-18,主板A股,,上交所
1492,603877,太平鸟,宁波太平鸟时尚服饰股份有限公司,2017-01-09,主板A股,,上交所
1493,603878,武进不锈,江苏武进不锈股份有限公司,2016-12-19,主板A股,,上交所
1494,603879,永悦科技,永悦科技股份有限公司,2017-06-14,主板A股,,上交所
1495,603880,ST南卫,江苏南方卫材医药股份有限公司,2017-08-07,主板A股,,上交所
1496,603881,数据港,上海数据港股份有限公司,2017-02-08,主板A股,,上交所
1497,603882,金域医学,广州金域医学检验集团股份有限公司,2017-09-08,主板A股,,上交所
1498,603883,老百姓,老百姓大药房连锁股份有限公司,2015-04-23,主板A股,,上交所
1499,603885,吉祥航空,上海吉祥航空股份有限公司,2015-05-27,主板A股,,上交所
1500,603886,元祖股份,上海元祖梦果子股份有限公司,2016-12-28,主板A股,,上交所
1501,603887,城地香江,上海城地香江数据科技股份有限公司,2016-10-10,主板A股,,上交所
1502,603888,新华网,新华网股份有限公司,2016-10-28,主板A股,,上交所
1503,603889,新澳股份,浙江新澳纺织股份有限公司,2014-12-31,主板A股,,上交所
1504,603890,春秋电子,苏州春秋电子科技股份有限公司,2017-12-12,主板A股,,上交所
1505,603893,瑞芯微,瑞芯微电子股份有限公司,2020-02-07,主板A股,,上交所
1506,603895,天永智能,上海天永智能装备股份有限公司,2018-01-22,主板A股,,上交所
1507,603896,寿仙谷,浙江寿仙谷医药股份有限公司,2017-05-10,主板A股,,上交所
1508,603897,长城科技,浙江长城电工科技股份有限公司,2018-04-10,主板A股,,上交所
1509,603898,好莱客,广州好莱客创意家居股份有限公司,2015-02-17,主板A股,,上交所
1510,603899,晨光股份,上海晨光文具股份有限公司,2015-01-27,主板A股,,上交所
1511,603900,莱绅通灵,莱绅通灵珠宝股份有限公司,2016-11-23,主板A股,,上交所
1512,603901,永创智能,杭州永创智能设备股份有限公司,2015-05-29,主板A股,,上交所
1513,603903,中持股份,中持水务股份有限公司,2017-03-14,主板A股,,上交所
1514,603906,龙蟠科技,江苏龙蟠科技股份有限公司,2017-04-10,主板A股,,上交所
1515,603908,牧高笛,牧高笛户外用品股份有限公司,2017-03-07,主板A股,,上交所
1516,603909,建发合诚,建发合诚工程咨询股份有限公司,2016-06-28,主板A股,,上交所
1517,603912,佳力图,南京佳力图机房环境技术股份有限公司,2017-11-01,主板A股,,上交所
1518,603915,国茂股份,江苏国茂减速机股份有限公司,2019-06-14,主板A股,,上交所
1519,603916,苏博特,江苏苏博特新材料股份有限公司,2017-11-10,主板A股,,上交所
1520,603917,合力科技,宁波合力科技股份有限公司,2017-12-04,主板A股,,上交所
1521,603918,金桥信息,上海金桥信息股份有限公司,2015-05-28,主板A股,,上交所
1522,603919,金徽酒,金徽酒股份有限公司,2016-03-10,主板A股,,上交所
1523,603920,世运电路,广东世运电路科技股份有限公司,2017-04-26,主板A股,,上交所
1524,603922,金鸿顺,苏州金鸿顺汽车部件股份有限公司,2017-10-23,主板A股,,上交所
1525,603926,铁流股份,浙江铁流离合器股份有限公司,2017-05-10,主板A股,,上交所
1526,603927,中科软,中科软科技股份有限公司,2019-09-09,主板A股,,上交所
1527,603928,兴业股份,苏州兴业材料科技股份有限公司,2016-12-12,主板A股,,上交所
1528,603929,亚翔集成,亚翔系统集成科技(苏州)股份有限公司,2016-12-30,主板A股,,上交所
1529,603931,格林达,杭州格林达电子材料股份有限公司,2020-08-19,主板A股,,上交所
1530,603933,睿能科技,福建睿能科技股份有限公司,2017-07-06,主板A股,,上交所
1531,603936,博敏电子,博敏电子股份有限公司,2015-12-09,主板A股,,上交所
1532,603937,丽岛新材,江苏丽岛新材料股份有限公司,2017-11-02,主板A股,,上交所
1533,603938,三孚股份,唐山三孚硅业股份有限公司,2017-06-28,主板A股,,上交所
1534,603939,益丰药房,益丰大药房连锁股份有限公司,2015-02-17,主板A股,,上交所
1535,603948,建业股份,浙江建业化工股份有限公司,2020-03-02,主板A股,,上交所
1536,603949,雪龙集团,雪龙集团股份有限公司,2020-03-10,主板A股,,上交所
1537,603950,长源东谷,襄阳长源东谷实业股份有限公司,2020-05-26,主板A股,,上交所
1538,603955,大千生态,大千生态环境集团股份有限公司,2017-03-10,主板A股,,上交所
1539,603956,威派格,上海威派格智慧水务股份有限公司,2019-02-22,主板A股,,上交所
1540,603958,哈森股份,哈森商贸(中国)股份有限公司,2016-06-29,主板A股,,上交所
1541,603959,百利科技,湖南百利工程科技股份有限公司,2016-05-17,主板A股,,上交所
1542,603960,克来机电,上海克来机电自动化工程股份有限公司,2017-03-14,主板A股,,上交所
1543,603963,大理药业,大理药业股份有限公司,2017-09-22,主板A股,,上交所
1544,603966,法兰泰克,法兰泰克重工股份有限公司,2017-01-25,主板A股,,上交所
1545,603967,中创物流,中创物流股份有限公司,2019-04-29,主板A股,,上交所
1546,603968,醋化股份,南通醋酸化工股份有限公司,2015-05-18,主板A股,,上交所
1547,603969,银龙股份,天津银龙预应力材料股份有限公司,2015-02-27,主板A股,,上交所
1548,603970,中农立华,中农立华生物科技股份有限公司,2017-11-16,主板A股,,上交所
1549,603976,正川股份,重庆正川医药包装材料股份有限公司,2017-08-22,主板A股,,上交所
1550,603977,国泰集团,江西国泰集团股份有限公司,2016-11-11,主板A股,,上交所
1551,603978,深圳新星,深圳市新星轻合金材料股份有限公司,2017-08-07,主板A股,,上交所
1552,603979,金诚信,金诚信矿业管理股份有限公司,2015-06-30,主板A股,,上交所
1553,603980,吉华集团,浙江吉华集团股份有限公司,2017-06-15,主板A股,,上交所
1554,603982,泉峰汽车,南京泉峰汽车精密技术股份有限公司,2019-05-22,主板A股,,上交所
1555,603983,丸美股份,广东丸美生物技术股份有限公司,2019-07-25,主板A股,,上交所
1556,603985,恒润股份,江阴市恒润重工股份有限公司,2017-05-05,主板A股,,上交所
1557,603986,兆易创新,兆易创新科技集团股份有限公司,2016-08-18,主板A股,,上交所
1558,603987,康德莱,上海康德莱企业发展集团股份有限公司,2016-11-21,主板A股,,上交所
1559,603988,中电电机,中电电机股份有限公司,2014-11-04,主板A股,,上交所
1560,603989,艾华集团,湖南艾华集团股份有限公司,2015-05-15,主板A股,,上交所
1561,603990,麦迪科技,苏州麦迪斯顿医疗科技股份有限公司,2016-12-08,主板A股,,上交所
1562,603991,至正股份,深圳至正高分子材料股份有限公司,2017-03-08,主板A股,,上交所
1563,603992,松霖科技,厦门松霖科技股份有限公司,2019-08-26,主板A股,,上交所
1564,603993,洛阳钼业,洛阳栾川钼业集团股份有限公司,2012-10-09,主板A股,,上交所
1565,603995,甬金股份,甬金科技集团股份有限公司,2019-12-24,主板A股,,上交所
1566,603997,继峰股份,宁波继峰汽车零部件股份有限公司,2015-03-02,主板A股,,上交所
1567,603998,方盛制药,湖南方盛制药股份有限公司,2014-12-05,主板A股,,上交所
1568,603999,读者传媒,读者出版传媒股份有限公司,2015-12-10,主板A股,,上交所
1569,605001,威奥股份,青岛威奥轨道股份有限公司,2020-05-22,主板A股,,上交所
1570,605003,众望布艺,众望布艺股份有限公司,2020-09-08,主板A股,,上交所
1571,605005,合兴股份,合兴汽车电子股份有限公司,2021-01-19,主板A股,,上交所
1572,605006,山东玻纤,山东玻纤集团股份有限公司,2020-09-03,主板A股,,上交所
1573,605007,五洲特纸,五洲特种纸业集团股份有限公司,2020-11-10,主板A股,,上交所
1574,605008,长鸿高科,宁波长鸿高分子科技股份有限公司,2020-08-21,主板A股,,上交所
1575,605009,豪悦护理,杭州豪悦护理用品股份有限公司,2020-09-11,主板A股,,上交所
1576,605011,杭州热电,杭州热电集团股份有限公司,2021-06-30,主板A股,,上交所
1577,605016,百龙创园,山东百龙创园生物科技股份有限公司,2021-04-21,主板A股,,上交所
1578,605018,长华集团,长华控股集团股份有限公司,2020-09-29,主板A股,,上交所
1579,605020,永和股份,浙江永和制冷股份有限公司,2021-07-09,主板A股,,上交所
1580,605028,世茂能源,宁波世茂能源股份有限公司,2021-07-12,主板A股,,上交所
